DateTime,X1,X2,X3,X4,Y
2022-02-15 07:50:00,4.983333333333333,11.93,1.014,1.0608,350792.125
2022-02-15 08:00:00,5.1066666666666665,11.67,3.3826,3.1343,353361.75
2022-02-15 08:10:00,5.13,11.456,13.312,13.078,362554.8125
2022-02-15 08:20:00,5.083333333333333,11.644,30.771000000000004,30.251,383037.5625
2022-02-15 08:30:00,5.07,11.798,77.493,77.636,399568.28125
2022-02-15 08:40:00,5.21,11.656,172.38,176.8,405248.71875
2022-02-15 08:50:00,5.236666666666667,11.47,166.66,168.35,419902.46875
2022-02-15 09:00:00,5.203333333333333,11.456,150.02,151.19,415838.0625
2022-02-15 09:10:00,5.256666666666667,11.476,202.8,201.76,399250.59375
2022-02-15 09:20:00,5.253333333333333,11.676,438.75,448.76,402020.65625
2022-02-15 09:30:00,5.286666666666666,11.636,513.76,524.8100000000001,392728.8125
2022-02-15 09:40:00,5.293333333333334,11.63,545.87,551.2,384903.28125
2022-02-15 09:50:00,5.343333333333334,11.53,515.97,511.68000000000006,392351.84375
2022-02-15 10:00:00,5.3500000000000005,11.544,618.8000000000001,603.85,385617.15625
2022-02-15 10:10:00,5.413333333333333,11.476,618.5400000000001,596.44,393759.03125
2022-02-15 10:20:00,5.3500000000000005,11.71,576.42,494.65,417354.5625
2022-02-15 10:30:00,5.3933333333333335,11.596,599.5600000000001,409.76,435060.375
2022-02-15 10:40:00,5.46,11.616,723.1899999999999,510.64,444745.125
2022-02-15 10:50:00,5.54,11.47,862.1600000000001,644.5400000000001,445712.375
2022-02-15 11:00:00,5.56,11.664,839.02,618.8000000000001,447056.75
2022-02-15 11:10:00,5.54,11.81,795.99,525.2,448223.90625
2022-02-15 11:20:00,5.573333333333333,11.844,832.1300000000001,542.1,457013.34375
2022-02-15 11:30:00,5.516666666666667,12.098,870.6100000000001,488.15,460802.03125
2022-02-15 11:40:00,5.586666666666667,12.004,832.65,345.02,465946.21875
2022-02-15 11:50:00,5.603333333333333,11.97,913.9,417.17,451540.8125
2022-02-15 12:00:00,5.516666666666667,12.478,675.48,503.2300000000001,467581.6875
2022-02-15 12:10:00,5.323333333333333,13.06,365.95,339.04,470516.53125
2022-02-15 12:20:00,5.08,13.98,206.7,204.36,499414.65625
2022-02-15 12:30:00,5.03,14.3,262.6,264.55,542900.5
2022-02-15 12:40:00,4.88,15.28,276.90000000000003,271.83,536545.375
2022-02-15 12:50:00,4.916666666666667,15.28,311.74,304.98,544818.5625
2022-02-15 13:00:00,5.026666666666666,14.56,189.54,183.17,560018.125
2022-02-15 13:10:00,4.6433333333333335,15.22,129.74,122.46,549000.0
2022-02-15 13:20:00,4.6000000000000005,15.26,184.21,170.69000000000003,552406.375
2022-02-15 13:30:00,4.713333333333334,15.02,175.76,165.88,542850.3125
2022-02-15 13:40:00,4.756666666666667,14.54,142.35,138.97,532062.375
2022-02-15 13:50:00,4.76,14.62,148.72,150.54,531579.5
2022-02-15 14:00:00,4.73,14.76,170.17000000000002,171.99,528053.25
2022-02-15 14:10:00,4.82,14.72,327.73,331.11,522346.875
2022-02-15 14:20:00,4.933333333333334,14.76,277.42,280.02000000000004,525005.75
2022-02-15 14:30:00,5.156666666666667,14.48,339.56,311.35,518711.15625
2022-02-15 14:40:00,5.386666666666667,12.392,349.05,342.16,511112.65625
2022-02-15 14:50:00,5.383333333333333,12.15,252.2,248.43,512255.96875
2022-02-15 15:00:00,5.41,12.138,510.51,490.62,515860.71875
2022-02-15 15:10:00,5.583333333333333,11.176,694.5899999999999,716.3000000000001,518285.875
2022-02-15 15:20:00,5.579999999999999,11.01,500.11,519.22,526313.6875
2022-02-15 15:30:00,5.713333333333334,10.702,702.65,758.0300000000001,518224.59375
2022-02-15 15:40:00,5.640000000000001,10.542,508.17,529.36,514685.78125
2022-02-15 15:50:00,5.5633333333333335,10.662,173.29000000000002,170.56,515527.28125
2022-02-15 16:00:00,5.466666666666666,11.436,102.7,102.7,509239.9375
2022-02-15 16:10:00,5.256666666666667,11.884,202.54,206.18,520378.40625
2022-02-15 16:20:00,5.243333333333333,12.084,207.22000000000003,211.9,520062.375
2022-02-15 16:30:00,5.273333333333333,12.23,101.92000000000002,102.96,526564.6875
2022-02-15 16:40:00,5.206666666666666,12.464,71.77300000000001,72.215,519355.625
2022-02-15 16:50:00,5.036666666666666,13.419999999999998,111.41,112.97,515231.40625
2022-02-15 17:00:00,4.866666666666666,13.66,162.5,165.49,509674.3125
2022-02-15 17:10:00,4.846666666666667,13.54,98.28,99.97,506786.0625
2022-02-15 17:20:00,4.74,13.78,132.6,133.9,513991.71875
2022-02-15 17:30:00,4.81,13.72,95.16,95.03,521430.59375
2022-02-15 17:40:00,4.903333333333333,13.04,62.452,61.581,537065.0
2022-02-15 17:50:00,4.916666666666667,13.52,19.643,18.629,553252.0
2022-02-15 18:00:00,4.736666666666667,14.6,13.936000000000002,13.884,581904.8125
2022-02-15 18:10:00,4.633333333333334,14.7,22.724,22.763,617627.625
2022-02-15 18:20:00,4.6866666666666665,14.54,32.461,32.994,655984.375
2022-02-15 18:30:00,4.746666666666667,14.14,23.634,24.011,674334.1875
2022-02-15 18:40:00,4.763333333333333,13.84,11.713,11.856,661209.4375
2022-02-15 18:50:00,4.7700000000000005,13.48,5.2819,5.2364,656937.25
2022-02-15 19:00:00,4.786666666666666,13.32,2.6117,2.6416,662020.875
2022-02-15 19:10:00,4.83,12.958000000000002,0.7709,0.8684000000000001,664405.3125
2022-02-15 19:20:00,4.86,12.691999999999998,0.1469,0.2261999999999999,650216.25
2022-02-15 19:30:00,4.86,12.678,0.1053,0.1885,658521.0625
2022-02-15 19:40:00,4.866666666666666,12.584,0.0624,0.169,661741.875
2022-02-15 19:50:00,4.9366666666666665,11.803999999999998,0.0429,0.1638,669883.9375
2022-02-15 20:00:00,4.89,12.11,0.0806,0.1443,666986.6875
2022-02-15 20:10:00,4.816666666666666,12.552,0.0286,0.1885,665651.5625
2022-02-15 20:20:00,4.79,12.592,0.0767,0.1638,669035.4375
2022-02-15 20:30:00,4.743333333333333,12.452000000000002,0.0481,0.1586,669495.0
2022-02-15 20:40:00,4.743333333333333,12.458000000000002,0.0572,0.2261999999999999,677456.5625
2022-02-15 20:50:00,4.753333333333333,12.452000000000002,0.0624,0.2028,675377.5
2022-02-15 21:00:00,4.783333333333333,12.378,0.052,0.1924,666947.875
2022-02-15 21:10:00,4.82,12.297999999999998,0.0572,0.2261999999999999,661855.4375
2022-02-15 21:20:00,4.823333333333333,12.344,0.0624,0.13,650459.375
2022-02-15 21:30:00,4.83,12.23,0.0624,0.1209,624818.0625
2022-02-15 21:40:00,4.8533333333333335,11.918,0.0481,0.1495,590284.9375
2022-02-15 21:50:00,4.86,11.87,0.0624,0.169,607833.625
2022-02-15 22:00:00,4.86,11.664,0.0767,0.169,603813.0625
2022-02-15 22:10:00,4.8533333333333335,11.830000000000002,0.0624,0.13,595154.625
2022-02-15 22:20:00,4.86,11.784,0.0572,0.169,583573.125
2022-02-15 22:30:00,4.82,12.063999999999998,0.0624,0.1404,575571.5
2022-02-15 22:40:00,4.783333333333333,12.084,0.0481,0.1976,557130.9375
2022-02-15 22:50:00,4.81,11.95,0.0663,0.1066,535422.875
2022-02-15 23:00:00,4.806666666666667,11.716,0.0624,0.1352,521522.59375
2022-02-15 23:10:00,4.793333333333334,11.758,0.052,0.1781,507075.15625
2022-02-15 23:20:00,4.74,12.118,0.0429,0.1547,489241.125
2022-02-15 23:30:00,4.716666666666667,12.038,0.0663,0.1404,483722.09375
2022-02-15 23:40:00,4.703333333333333,11.89,0.0715,0.1885,460873.65625
2022-02-15 23:50:00,4.7,11.803999999999998,0.0338,0.1833,444000.96875
2022-02-16 00:00:00,4.73,11.704,0.0572,0.1547,433721.90625
2022-02-16 00:10:00,4.746666666666667,11.484,0.0624,0.1157,417964.375
2022-02-16 00:20:00,4.763333333333333,11.51,0.0481,0.1781,407894.625
2022-02-16 00:30:00,4.763333333333333,11.536,0.0663,0.1209,400295.625
2022-02-16 00:40:00,4.8133333333333335,11.356,0.0481,0.169,393294.03125
2022-02-16 00:50:00,4.8,11.464,0.0806,0.1352,381334.34375
2022-02-16 01:00:00,4.806666666666667,11.43,0.091,0.1586,377271.78125
2022-02-16 01:10:00,4.796666666666667,11.404,0.0663,0.2028,371371.375
2022-02-16 01:20:00,4.78,11.55,0.0572,0.2366,360904.8125
2022-02-16 01:30:00,4.796666666666667,11.57,0.0143,0.1495,354830.03125
2022-02-16 01:40:00,4.803333333333334,11.576,0.0429,0.169,347156.25
2022-02-16 01:50:00,4.81,11.504,0.0572,0.1404,345231.75
2022-02-16 02:00:00,4.82,11.356,0.0806,0.1352,343915.6875
2022-02-16 02:10:00,4.8533333333333335,11.356,0.0572,0.1352,342042.09375
2022-02-16 02:20:00,4.87,11.336,0.0481,0.1495,336324.90625
2022-02-16 02:30:00,4.833333333333333,11.516,0.0624,0.1209,332142.0
2022-02-16 02:40:00,4.793333333333334,11.676,0.0767,0.2119,328243.3125
2022-02-16 02:50:00,4.746666666666667,11.91,0.0429,0.1781,331068.34375
2022-02-16 03:00:00,4.75,11.898,0.0286,0.2223,320916.4375
2022-02-16 03:10:00,4.73,12.018,0.0338,0.1404,321907.71875
2022-02-16 03:20:00,4.72,12.184,0.052,0.1495,320994.46875
2022-02-16 03:30:00,4.71,12.198,0.0338,0.1443,321036.40625
2022-02-16 03:40:00,4.75,12.058000000000002,0.0429,0.1781,316546.96875
2022-02-16 03:50:00,4.733333333333333,12.124,0.0624,0.1443,315907.625
2022-02-16 04:00:00,4.783333333333333,11.924,0.091,0.1495,316833.90625
2022-02-16 04:10:00,4.806666666666667,11.65,0.0572,0.1781,318255.6875
2022-02-16 04:20:00,4.803333333333334,11.77,0.0858,0.1105,321495.6875
2022-02-16 04:30:00,4.78,11.844,0.0572,0.1495,325222.40625
2022-02-16 04:40:00,4.78,11.864,0.0572,0.1833,322552.75
2022-02-16 04:50:00,4.766666666666667,11.93,0.0286,0.1248,322947.65625
2022-02-16 05:00:00,4.773333333333333,11.898,0.0624,0.1781,323959.125
2022-02-16 05:10:00,4.753333333333333,12.204,0.0624,0.1495,328382.96875
2022-02-16 05:20:00,4.703333333333333,12.264,0.0377,0.1742,330774.53125
2022-02-16 05:30:00,4.706666666666666,12.19,0.0572,0.1586,333468.375
2022-02-16 05:40:00,4.676666666666667,12.418,0.052,0.1352,346189.1875
2022-02-16 05:50:00,4.713333333333334,12.163999999999998,0.0715,0.169,361658.6875
2022-02-16 06:00:00,4.786666666666666,11.49,0.0572,0.1404,362506.40625
2022-02-16 06:10:00,4.826666666666667,11.142,0.0429,0.1924,361194.40625
2022-02-16 06:20:00,4.84,11.002,0.0481,0.1547,352869.40625
2022-02-16 06:30:00,4.823333333333333,11.082,0.0429,0.13,353334.09375
2022-02-16 06:40:00,4.803333333333334,11.336,0.0481,0.1586,345275.5625
2022-02-16 06:50:00,4.73,11.716,0.0767,0.1547,337558.1875
2022-02-16 07:00:00,4.716666666666667,11.716,0.0806,0.1742,333816.125
2022-02-16 07:10:00,4.703333333333333,11.624,0.0715,0.1105,335824.28125
2022-02-16 07:20:00,4.713333333333334,11.61,0.0715,0.1586,347282.71875
2022-02-16 07:30:00,4.71,11.904,0.0767,0.0962,356800.53125
2022-02-16 07:40:00,4.593333333333333,12.512,0.1183,0.2405,363646.28125
2022-02-16 07:50:00,4.533333333333333,12.544,0.8086,0.7565999999999999,361040.46875
2022-02-16 08:00:00,4.6000000000000005,11.884,4.0014,3.8961,362481.875
2022-02-16 08:10:00,4.61,11.564,19.253,18.707,374764.46875
2022-02-16 08:20:00,4.696666666666666,11.364,65.182,64.46700000000001,399078.9375
2022-02-16 08:30:00,4.773333333333333,11.096,88.465,88.89399999999999,411524.84375
2022-02-16 08:40:00,4.786666666666666,10.99,69.394,68.848,410139.4375
2022-02-16 08:50:00,4.666666666666667,12.512,45.123000000000005,43.095,412343.5625
2022-02-16 09:00:00,4.386666666666667,13.3,58.539,55.718,421113.5625
2022-02-16 09:10:00,4.333333333333333,13.36,98.15,93.47,444151.3125
2022-02-16 09:20:00,4.403333333333333,13.18,305.76,303.03000000000003,455747.21875
2022-02-16 09:30:00,4.496666666666667,13.18,389.74,392.6,464562.78125
2022-02-16 09:40:00,4.48,13.6,344.76,343.46,466906.59375
2022-02-16 09:50:00,4.463333333333334,13.84,410.54,408.46,485922.9375
2022-02-16 10:00:00,4.5200000000000005,13.78,317.46,310.57,461469.59375
2022-02-16 10:10:00,4.543333333333334,13.76,262.34000000000003,251.42,469760.15625
2022-02-16 10:20:00,4.59,13.62,259.22,241.67,484961.375
2022-02-16 10:30:00,4.613333333333333,13.44,378.43000000000006,352.82,500886.59375
2022-02-16 10:40:00,4.75,12.872,254.02,225.81,508122.71875
2022-02-16 10:50:00,4.786666666666666,12.478,245.83,220.22000000000003,495731.875
2022-02-16 11:00:00,4.863333333333333,12.312,470.73,428.74,502611.125
2022-02-16 11:10:00,4.92,11.964,360.49,329.03000000000003,510319.21875
2022-02-16 11:20:00,4.993333333333333,11.958000000000002,679.25,583.5699999999999,516756.875
2022-02-16 11:30:00,5.153333333333333,11.436,753.6100000000001,633.88,516847.5625
2022-02-16 11:40:00,5.136666666666667,11.29,461.89,432.38000000000005,529826.8125
2022-02-16 11:50:00,5.076666666666667,11.242,468.13000000000005,417.04,534707.4375
2022-02-16 12:00:00,5.0633333333333335,12.11,605.2800000000001,509.34,530242.3125
2022-02-16 12:10:00,4.926666666666667,12.618,450.45,426.14,540791.6875
2022-02-16 12:20:00,4.736666666666667,13.54,399.36,389.35,544864.8125
2022-02-16 12:30:00,4.6466666666666665,13.76,369.85,336.31,552478.5625
2022-02-16 12:40:00,4.61,14.080000000000002,217.75,203.84000000000003,546230.5
2022-02-16 12:50:00,4.543333333333334,14.48,171.34000000000003,166.01000000000002,525154.0
2022-02-16 13:00:00,4.51,14.46,219.96,205.27,531154.875
2022-02-16 13:10:00,4.556666666666667,14.34,244.27,240.63,525822.0
2022-02-16 13:20:00,4.6066666666666665,14.1,325.26,228.93,527383.375
2022-02-16 13:30:00,4.68,14.16,618.41,367.12,528955.9375
2022-02-16 13:40:00,4.743333333333333,13.76,891.15,487.76,521791.71875
2022-02-16 13:50:00,4.84,13.3,950.3,672.23,509486.71875
2022-02-16 14:00:00,4.8500000000000005,13.24,946.4,741.7800000000001,506526.59375
2022-02-16 14:10:00,4.79,13.3,980.2,865.15,511504.6875
2022-02-16 14:20:00,4.793333333333334,13.36,932.1,880.8800000000001,508689.53125
2022-02-16 14:30:00,4.836666666666667,13.24,800.8000000000001,776.8800000000001,500349.03125
2022-02-16 14:40:00,4.796666666666667,13.48,768.04,750.8800000000001,503339.28125
2022-02-16 14:50:00,4.756666666666667,13.44,726.96,725.27,504175.6875
2022-02-16 15:00:00,4.6466666666666665,13.76,568.23,564.72,501647.1875
2022-02-16 15:10:00,4.6000000000000005,13.66,442.0,437.58,513025.5
2022-02-16 15:20:00,4.513333333333333,13.54,256.88,251.81,513251.59375
2022-02-16 15:30:00,4.483333333333333,13.38,166.4,160.81,510535.84375
2022-02-16 15:40:00,4.483333333333333,13.32,158.99,156.78,506419.375
2022-02-16 15:50:00,4.45,13.54,148.07000000000002,147.94,492688.625
2022-02-16 16:00:00,4.45,13.54,135.72,135.85,492594.1875
2022-02-16 16:10:00,4.48,13.12,165.36,166.27,487093.53125
2022-02-16 16:20:00,4.51,12.826,162.24,165.23,479949.5
2022-02-16 16:30:00,4.516666666666667,12.612,147.55,150.54,482154.78125
2022-02-16 16:40:00,4.536666666666666,12.484,160.03,160.81,482107.875
2022-02-16 16:50:00,4.543333333333334,12.424,164.57999999999998,165.49,479013.46875
2022-02-16 17:00:00,4.546666666666667,12.312,183.17,185.38,473414.71875
2022-02-16 17:10:00,4.556666666666667,12.272,135.59,136.76000000000002,466364.5625
2022-02-16 17:20:00,4.55,12.264,105.69,105.69,474800.09375
2022-02-16 17:30:00,4.543333333333334,12.163999999999998,88.712,93.6,495467.6875
2022-02-16 17:40:00,4.51,11.918,56.433,56.589000000000006,532243.5
2022-02-16 17:50:00,4.53,11.803999999999998,48.958,46.254,549950.5625
2022-02-16 18:00:00,4.516666666666667,11.89,45.656,43.992,532686.8125
2022-02-16 18:10:00,4.5,11.844,60.151,60.45,594016.5625
2022-02-16 18:20:00,4.483333333333333,11.95,59.683,59.345,665208.625
2022-02-16 18:30:00,4.433333333333334,12.23,35.308,34.346000000000004,679354.1875
2022-02-16 18:40:00,4.413333333333333,12.278,23.517,23.53,672469.25
2022-02-16 18:50:00,4.3566666666666665,12.572,12.532000000000002,12.636,661576.5
2022-02-16 19:00:00,4.286666666666666,12.826,5.643300000000001,5.660200000000001,669426.6875
2022-02-16 19:10:00,4.203333333333333,13.18,1.7745,1.9045,670681.6875
2022-02-16 19:20:00,4.136666666666667,13.22,0.3523,0.338,661565.1875
2022-02-16 19:30:00,4.14,13.22,0.0572,0.1833,666310.8125
2022-02-16 19:40:00,4.083333333333333,13.419999999999998,0.0767,0.1352,664269.75
2022-02-16 19:50:00,3.986666666666667,13.419999999999998,0.0624,0.1781,654835.5625
2022-02-16 20:00:00,3.966666666666667,13.38,0.1287,0.13,650121.375
2022-02-16 20:10:00,3.9966666666666666,13.36,0.0663,0.1105,661899.0
2022-02-16 20:20:00,4.07,13.06,0.052,0.169,673033.875
2022-02-16 20:30:00,4.076666666666667,13.16,0.1001,0.0819,679313.3125
2022-02-16 20:40:00,4.093333333333333,13.16,0.091,0.1443,673548.8125
2022-02-16 20:50:00,4.1066666666666665,13.26,0.0806,0.1547,671280.0
2022-02-16 21:00:00,4.196666666666666,13.080000000000002,0.052,0.2028,663019.75
2022-02-16 21:10:00,4.25,12.372,0.0767,0.1209,671879.5
2022-02-16 21:20:00,4.29,12.13,0.0949,0.1248,647978.5
2022-02-16 21:30:00,4.326666666666667,11.724,0.1144,0.1404,642444.9375
2022-02-16 21:40:00,4.36,11.556,0.0767,0.1495,633023.625
2022-02-16 21:50:00,4.366666666666666,11.53,0.1092,0.1404,625703.5625
2022-02-16 22:00:00,4.36,11.624,0.0663,0.1209,617300.8125
2022-02-16 22:10:00,4.323333333333333,11.696,0.1053,0.1066,609019.0625
2022-02-16 22:20:00,4.29,11.75,0.0572,0.1066,600434.3125
2022-02-16 22:30:00,4.266666666666667,11.676,0.0624,0.1248,584471.0
2022-02-16 22:40:00,4.246666666666667,11.524,0.0806,0.1352,582202.875
2022-02-16 22:50:00,4.243333333333333,11.264,0.0858,0.1742,560025.625
2022-02-16 23:00:00,4.2700000000000005,11.07,0.0715,0.1209,541655.75
2022-02-16 23:10:00,4.246666666666667,11.23,0.0715,0.1443,515879.90625
2022-02-16 23:20:00,4.253333333333333,11.122,0.0377,0.1742,504399.8125
2022-02-16 23:30:00,4.316666666666666,10.716,0.0806,0.1976,494356.625
2022-02-16 23:40:00,4.386666666666667,10.048,0.0858,0.2261999999999999,478102.5
2022-02-16 23:50:00,4.4,10.042,0.1001,0.1638,461849.125
2022-02-17 00:00:00,4.4,10.054,0.0663,0.1495,446304.46875
2022-02-17 00:10:00,4.38,10.276,0.1144,0.1352,433462.21875
2022-02-17 00:20:00,4.3566666666666665,10.308,0.0858,0.2067,417198.96875
2022-02-17 00:30:00,4.383333333333334,10.368,0.091,0.1547,407155.78125
2022-02-17 00:40:00,4.373333333333333,10.562,0.0806,0.1742,402934.15625
2022-02-17 00:50:00,4.326666666666667,10.668,0.0767,0.1638,389296.3125
2022-02-17 01:00:00,4.3,10.662,0.052,0.2067,380139.03125
2022-02-17 01:10:00,4.3133333333333335,10.602,0.0715,0.1495,373734.0625
2022-02-17 01:20:00,4.316666666666666,10.582,0.0663,0.1352,367666.96875
2022-02-17 01:30:00,4.333333333333333,10.408,0.1001,0.1781,353895.25
2022-02-17 01:40:00,4.32,10.388,0.1092,0.1248,350935.34375
2022-02-17 01:50:00,4.34,10.408,0.1053,0.1248,354957.28125
2022-02-17 02:00:00,4.343333333333333,10.302,0.0767,0.1209,348591.75
2022-02-17 02:10:00,4.336666666666667,10.442,0.1092,0.13,342999.84375
2022-02-17 02:20:00,4.33,10.502,0.0767,0.1586,342075.0625
2022-02-17 02:30:00,4.306666666666667,10.702,0.0806,0.1404,330686.53125
2022-02-17 02:40:00,4.32,10.676,0.0715,0.1066,327225.34375
2022-02-17 02:50:00,4.3533333333333335,10.676,0.0858,0.1157,324516.9375
2022-02-17 03:00:00,4.32,10.696,0.0858,0.1638,323100.125
2022-02-17 03:10:00,4.333333333333333,10.696,0.0715,0.1105,322994.15625
2022-02-17 03:20:00,4.42,10.608,0.1144,0.1105,322017.03125
2022-02-17 03:30:00,4.4366666666666665,10.462,0.1001,0.169,323934.71875
2022-02-17 03:40:00,4.473333333333334,10.422,0.0624,0.1833,318356.46875
2022-02-17 03:50:00,4.5,10.422,0.0624,0.1586,316009.78125
2022-02-17 04:00:00,4.503333333333333,10.482,0.091,0.1404,321073.46875
2022-02-17 04:10:00,4.446666666666666,10.628,0.052,0.1105,321283.28125
2022-02-17 04:20:00,4.41,10.89,0.0624,0.13,318492.84375
2022-02-17 04:30:00,4.486666666666667,10.85,0.0715,0.1742,321216.8125
2022-02-17 04:40:00,4.496666666666667,10.776,0.0767,0.1495,322800.15625
2022-02-17 04:50:00,4.48,11.256,0.0624,0.1976,322681.65625
2022-02-17 05:00:00,4.453333333333333,11.43,0.091,0.1742,326836.40625
2022-02-17 05:10:00,4.48,11.538,0.0429,0.2028,331135.3125
2022-02-17 05:20:00,4.503333333333333,11.638,0.0624,0.1638,331598.5625
2022-02-17 05:30:00,4.41,12.492,0.0949,0.2223,329040.65625
2022-02-17 05:40:00,4.276666666666666,13.1,0.0806,0.1547,343776.3125
2022-02-17 05:50:00,3.88,14.86,0.1183,0.1586,366347.4375
2022-02-17 06:00:00,3.74,15.28,0.0715,0.1352,363760.75
2022-02-17 06:10:00,3.796666666666667,15.419999999999998,0.1092,0.1495,355022.96875
2022-02-17 06:20:00,3.803333333333333,15.4,0.1144,0.1924,356962.875
2022-02-17 06:30:00,3.813333333333333,15.14,0.091,0.2457,358686.84375
2022-02-17 06:40:00,3.826666666666666,14.7,0.0663,0.1885,347680.40625
2022-02-17 06:50:00,3.8333333333333335,14.34,0.1053,0.169,343261.3125
2022-02-17 07:00:00,3.83,14.16,0.0572,0.1638,342905.65625
2022-02-17 07:10:00,3.83,13.84,0.1287,0.1443,345430.6875
2022-02-17 07:20:00,3.77,13.9,0.0624,0.1885,358394.15625
2022-02-17 07:30:00,3.76,13.88,0.0858,0.2405,367814.96875
2022-02-17 07:40:00,3.7433333333333336,14.04,0.1469,0.2561,361775.625
2022-02-17 07:50:00,3.54,14.14,0.3705,0.4537,356812.78125
2022-02-17 08:00:00,3.3666666666666667,14.34,0.8281000000000001,0.9113,360565.96875
2022-02-17 08:10:00,3.45,14.18,1.2324,1.2441,361567.3125
2022-02-17 08:20:00,3.52,13.24,2.9354,2.9991,371470.1875
2022-02-17 08:30:00,3.5666666666666664,13.32,12.792,12.857,390562.875
2022-02-17 08:40:00,3.526666666666667,13.88,14.469,14.534,399130.3125
2022-02-17 08:50:00,3.543333333333333,13.98,26.754,25.636,405238.28125
2022-02-17 09:00:00,3.56,13.919999999999998,51.974,48.763,414989.46875
2022-02-17 09:10:00,3.553333333333333,13.84,77.233,74.23,424604.65625
2022-02-17 09:20:00,3.536666666666666,13.6,106.99,105.56,430617.59375
2022-02-17 09:30:00,3.54,13.26,115.05,114.4,442975.75
2022-02-17 09:40:00,3.563333333333333,13.06,133.38,128.96,450936.625
2022-02-17 09:50:00,3.6466666666666665,12.956,374.27,367.77,462536.75
2022-02-17 10:00:00,3.863333333333333,12.754,561.73,567.0600000000001,473327.59375
2022-02-17 10:10:00,3.8533333333333335,12.168,153.53,149.89,481592.75
2022-02-17 10:20:00,3.77,12.254,157.82000000000002,158.99,487708.9375
2022-02-17 10:30:00,3.733333333333333,12.053999999999998,206.31,197.99,483552.34375
2022-02-17 10:40:00,3.753333333333333,12.068,291.07,283.79,493980.5625
2022-02-17 10:50:00,3.803333333333333,12.053999999999998,573.5600000000001,560.8199999999999,501088.21875
2022-02-17 11:00:00,3.8,12.208000000000002,451.88000000000005,440.83,519950.8125
2022-02-17 11:10:00,3.7466666666666666,12.222,355.16,335.92,521701.15625
2022-02-17 11:20:00,3.6533333333333338,12.228,324.87,311.61,524719.9375
2022-02-17 11:30:00,3.723333333333333,12.368,547.0400000000001,514.15,527508.125
2022-02-17 11:40:00,3.8166666666666655,12.336000000000002,503.49,460.59,531747.3125
2022-02-17 11:50:00,3.846666666666666,12.168,613.08,553.2800000000001,538546.6875
2022-02-17 12:00:00,3.88,12.242,632.97,558.61,530024.4375
2022-02-17 12:10:00,3.96,12.274,450.06,429.39,518770.5
2022-02-17 12:20:00,3.9266666666666654,12.041999999999998,490.1,467.61,525799.4375
2022-02-17 12:30:00,3.873333333333333,11.794,387.27,384.15,523487.375
2022-02-17 12:40:00,3.863333333333333,11.52,307.32,304.07,515648.25
2022-02-17 12:50:00,3.8666666666666663,11.246,243.62,240.63,510269.09375
2022-02-17 13:00:00,3.87,10.914,175.11,174.33,510064.28125
2022-02-17 13:10:00,3.876666666666667,11.106,164.97,165.75,512558.46875
2022-02-17 13:20:00,3.9166666666666665,11.594,90.64900000000002,90.87,517120.71875
2022-02-17 13:30:00,3.8366666666666656,13.28,90.74,91.39,528344.375
2022-02-17 13:40:00,3.4600000000000004,14.3,102.7,102.7,544982.25
2022-02-17 13:50:00,3.23,14.76,171.34000000000003,169.91,531012.0
2022-02-17 14:00:00,3.186666666666667,15.2,256.1,252.72000000000003,532936.8125
2022-02-17 14:10:00,3.28,15.44,331.76,331.37,536425.125
2022-02-17 14:20:00,3.353333333333333,15.48,270.27000000000004,266.89000000000004,533051.1875
2022-02-17 14:30:00,3.35,15.44,172.38,171.86,520774.59375
2022-02-17 14:40:00,3.293333333333333,15.34,126.75,130.78,521870.84375
2022-02-17 14:50:00,3.2533333333333334,15.14,168.22000000000003,167.31,525216.5625
2022-02-17 15:00:00,3.276666666666667,15.32,202.15,202.54,526981.1875
2022-02-17 15:10:00,3.333333333333333,15.44,213.59000000000003,214.89,521285.40625
2022-02-17 15:20:00,3.276666666666667,15.32,87.542,88.062,512626.40625
2022-02-17 15:30:00,3.306666666666666,15.419999999999998,53.17,53.183,519779.28125
2022-02-17 15:40:00,3.2066666666666666,15.62,40.222,39.767,525176.0
2022-02-17 15:50:00,3.11,15.72,55.757000000000005,55.263,519798.09375
2022-02-17 16:00:00,3.06,15.919999999999998,51.246,50.583,518537.03125
2022-02-17 16:10:00,3.016666666666667,15.919999999999998,27.729,27.729,516446.5
2022-02-17 16:20:00,2.93,16.119999999999997,19.578000000000003,19.396,517128.09375
2022-02-17 16:30:00,3.036666666666666,16.34,23.53,23.53,513190.90625
2022-02-17 16:40:00,3.1333333333333333,16.48,30.966,31.213000000000005,511134.09375
2022-02-17 16:50:00,3.563333333333333,17.0,90.558,90.935,518371.40625
2022-02-17 17:00:00,3.96,15.96,167.83,171.86,510544.625
2022-02-17 17:10:00,4.086666666666667,15.16,91.52,92.3,506761.90625
2022-02-17 17:20:00,4.113333333333333,14.88,149.89,150.02,512854.78125
2022-02-17 17:30:00,4.08,14.76,82.511,81.003,525814.0
2022-02-17 17:40:00,4.036666666666666,14.68,76.57000000000001,76.206,541781.25
2022-02-17 17:50:00,3.953333333333333,14.5,39.026,38.064,552078.25
2022-02-17 18:00:00,3.923333333333333,14.16,22.139000000000003,21.892,580737.25
2022-02-17 18:10:00,3.85,14.16,21.658,21.489,615761.5625
2022-02-17 18:20:00,3.753333333333333,14.580000000000002,14.378000000000002,14.313,657238.0625
